id,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
21,0.0020624049939215183,2.516295599484927e-15,0.9979052543640137,1.829417612952966e-07,2.9011057445238464e-10,2.2743793515189736e-09,3.2156800443772227e-05,1.1141579325801843e-10,1.9432433364264395e-13,8.878677957777081e-14
22,0.6262641549110413,0.0003152283898089081,0.15923400223255157,0.0155471907928586,0.09532829374074936,0.0038301125168800354,0.006414791569113731,0.0004340336308814585,0.09137257188558578,0.0012596076121553779
23,1.4508822232528473e-06,0.00013199176464695483,2.4477053717220087e-09,1.4237140248951619e-06,1.5825186494566879e-07,6.279938702391519e-07,6.843280857538048e-07,3.8401310575864045e-07,6.7354246624518055e-09,0.9998632669448853
24,0.0038456798065453768,0.000287733506411314,0.1910107582807541,0.013764253817498684,0.7176458835601807,0.0418587364256382,0.02117234095931053,0.009437816217541695,0.0008468624437227845,0.00012996250006835908
25,0.1435476690530777,0.0009642348741181195,0.2948196530342102,0.3561319410800934,0.058231960982084274,0.030658170580863953,0.06570573896169662,0.040136490017175674,0.004436434246599674,0.005367722362279892
26,0.012431050650775433,0.002044882858172059,0.02640656940639019,0.16742458939552307,0.17958121001720428,0.10805553197860718,0.4704129993915558,0.024356869980692863,0.00109557353425771,0.00819072499871254
27,0.7445297241210938,0.00015938667638693005,0.1359361708164215,0.01814967952668667,0.0824766755104065,0.0023132963106036186,0.004869038704782724,0.010566893965005875,0.000572974793612957,0.00042612210381776094
28,0.03535820543766022,0.04044191539287567,0.04891488701105118,0.08086356520652771,0.011635572649538517,0.04385702684521675,0.019465986639261246,0.07425855100154877,0.06933380663394928,0.5758705139160156
29,6.860182475065812e-05,0.00010368024959461764,0.00897824764251709,0.03177119418978691,0.005850589834153652,0.004767036065459251,0.946209728717804,0.0010616390500217676,1.2246274536664714e-06,0.001188065274618566
30,0.005382944364100695,0.0017165114404633641,0.05314081907272339,0.28557220101356506,0.0955359935760498,0.11248080432415009,0.4022291898727417,0.04013556241989136,0.0004718503332696855,0.003334107343107462
31,0.0004125351260881871,0.0012435534736141562,0.05669587105512619,0.1273437738418579,0.0036313326563686132,0.7928338646888733,0.0016996453050523996,0.013976715505123138,0.00013613543706014752,0.002026589820161462
32,0.04598338529467583,0.006874673999845982,0.20236119627952576,0.1750764399766922,0.1455260068178177,0.1426190882921219,0.17425233125686646,0.0670565813779831,0.030817164108157158,0.009433151222765446
33,0.0013318283017724752,0.0004513501189649105,0.03683020547032356,0.4806923270225525,0.007219501305371523,0.2698000967502594,0.19267277419567108,0.010538405738770962,4.834534411202185e-05,0.0004151545581407845
34,0.009314127266407013,0.0014266741927713156,0.0006250675651244819,1.2929110198456328e-05,5.758729457738809e-06,0.00018755075871013105,5.381431478213017e-08,0.005382574629038572,0.001565632177516818,0.9814796447753906
35,0.054450877010822296,0.14377543330192566,0.0379970520734787,0.1666899025440216,0.00832834281027317,0.0893615111708641,0.06829605251550674,0.08615082502365112,0.1774134486913681,0.16753652691841125
36,0.003535804571583867,0.00042081077117472887,0.027183551341295242,0.12814660370349884,0.21927548944950104,0.31101271510124207,0.01447590533643961,0.29298415780067444,0.0004533149185590446,0.002511659637093544
37,0.03972606733441353,0.004411656875163317,9.108371159527451e-05,1.878425246104598e-05,0.00030613577109761536,1.3382151337282266e-05,1.1350159184075892e-05,0.0030229303520172834,7.436595478793606e-05,0.9523242712020874
38,0.0017820907523855567,0.23185718059539795,1.1447289580246434e-05,3.893197208526544e-05,0.0001798850717023015,0.0001335955021204427,1.8181404811912216e-05,0.00018919749709311873,0.00041997982771135867,0.7653695344924927
39,0.0004961565718986094,3.224332249374129e-05,0.005163637455552816,0.21374189853668213,0.0002710774715524167,0.7712593674659729,0.005800050217658281,0.002154011046513915,0.0008304987568408251,0.00025103692314587533
40,0.14171144366264343,0.018646396696567535,0.07764925807714462,0.24074052274227142,0.26893699169158936,0.09229669719934464,0.020893706008791924,0.03588814660906792,0.03371744975447655,0.06951939314603806
41,1.5731009170849575e-06,9.846834245763603e-07,0.0005528293550014496,0.00021962470782455057,7.41252806619741e-05,0.00010447540262248367,0.9990394711494446,6.526630841108272e-06,2.7036385574774613e-08,3.387351910077996e-07
42,0.0007213852368295193,2.9149945476092398e-05,0.02269761450588703,0.4856567084789276,0.0009413586813025177,0.474579781293869,0.0003446806513238698,0.014963427558541298,4.650520168070216e-06,6.126781954662874e-05
43,0.0017284947680309415,0.005389061290770769,0.014001283794641495,0.10405270010232925,0.0014394120080396533,0.02851889654994011,0.8421188592910767,0.001841273857280612,0.0002668955712579191,0.0006431370275095105
44,0.9503622055053711,0.012677103281021118,0.00247303768992424,2.861467146431096e-05,0.007007317151874304,0.0001171447365777567,0.00014970428310334682,0.0006574533763341606,0.020770519971847534,0.005756906699389219
45,0.010129259899258614,0.004938414786010981,0.0006144040380604565,0.0009347940213046968,0.0029254285618662834,0.003227614564821124,8.176462142728269e-05,0.008673248812556267,0.0009318349184468389,0.9675432443618774
46,0.0003085895732510835,2.586388109193649e-05,0.0274508036673069,0.5552774667739868,0.05243638902902603,0.3001042902469635,0.007452084682881832,0.056708723306655884,3.207642294000834e-05,0.0002036782243521884
47,0.032483410090208054,0.020061658695340157,0.013001709245145321,0.029549388214945793,0.004184790886938572,0.03883356600999832,0.0009753127815201879,0.040996477007865906,0.13468056917190552,0.6852331161499023
48,1.726834284454526e-06,2.9396692298178095e-06,0.003866103943437338,0.00039002386620268226,0.7930514216423035,0.02107037976384163,0.003083568997681141,0.17853333055973053,3.3765658713491575e-08,4.553689052499976e-07
49,0.00021571705292444676,3.7317255191737786e-05,0.05087088793516159,0.02001076750457287,0.033713340759277344,0.010661592707037926,0.8838375210762024,0.0005951608181931078,2.6183328373008408e-05,3.150902557536028e-05
50,0.14071916043758392,4.012848512502387e-05,0.09151069819927216,0.012526768259704113,2.5635316092120775e-07,0.004380436148494482,0.0009801110718399286,0.6591557860374451,5.3638241297448985e-06,0.09068125486373901
51,0.33580881357192993,0.018253128975629807,0.007009902969002724,0.001064780750311911,0.0038477862253785133,0.0008666519424878061,0.0028242231346666813,0.0013865882065147161,0.5110387802124023,0.11789937317371368
52,0.011657682247459888,0.0010453310096636415,0.08847150951623917,0.18074831366539001,0.012702789157629013,0.0914931669831276,0.10344123840332031,0.4676670730113983,0.0006829925696365535,0.04208991676568985
53,0.0016609550220891833,0.001234630704857409,0.047737766057252884,0.5314511656761169,0.07559758424758911,0.1221626028418541,0.17076551914215088,0.044891148805618286,0.00012447538028936833,0.004374200012534857
54,0.060663893818855286,0.004980336409062147,2.791277256619651e-05,4.152387873546104e-07,6.627724360441789e-07,3.037030467112345e-07,9.010464054881595e-07,5.143100523241628e-08,0.9306610226631165,0.0036645028740167618
55,0.9352943301200867,0.000584759924095124,0.005828897003084421,0.00019047112436965108,0.00349356303922832,5.979526395094581e-05,0.0001136109494837001,3.24448301398661e-05,0.05218350514769554,0.0022186243440955877
56,0.0007863266509957612,9.016323747346178e-05,0.006432735361158848,0.12409462034702301,0.05450025200843811,0.527022659778595,0.0005832256865687668,0.2862888276576996,6.321593536995351e-05,0.00013796139683108777
57,0.024808339774608612,0.02916910871863365,0.09607597440481186,0.13474741578102112,0.07673881947994232,0.10861767828464508,0.11744289100170135,0.3103826940059662,0.05756440758705139,0.04445266351103783
58,0.012366014532744884,0.002508701290935278,0.1072157695889473,0.18178701400756836,0.06522699445486069,0.4997115433216095,0.016819560900330544,0.08842140436172485,0.003721263725310564,0.022221731022000313
59,0.028710944578051567,0.002587558701634407,0.02897569164633751,0.20767632126808167,0.4968911409378052,0.17556525766849518,0.01682645082473755,0.03454051911830902,0.0062906499952077866,0.001935492968186736
60,0.00016206031432375312,0.000254186918027699,0.008006054908037186,0.02665926143527031,0.1573571115732193,0.0450439490377903,0.018977612257003784,0.7416754961013794,1.8235037714475766e-05,0.0018460177816450596
61,0.00026066508144140244,0.00025203762925229967,0.014651943929493427,0.11047365516424179,0.041697174310684204,0.28781238198280334,0.01150502823293209,0.5302778482437134,1.3334659342945088e-05,0.0030559049919247627
62,0.03643949702382088,0.007241500075906515,0.1306188851594925,0.027192451059818268,0.3371235728263855,0.03887331858277321,0.37877923250198364,0.03286442533135414,0.007909178733825684,0.0029579303227365017
63,0.007695060223340988,0.0010873331921175122,0.009756287559866905,0.017353229224681854,0.0005603026365861297,0.00848753098398447,0.004810724873095751,0.009583783335983753,0.0013361155288293958,0.9393296241760254
64,0.003547024680301547,0.010405764915049076,0.10696616768836975,0.1692792922258377,0.010043928399682045,0.13638490438461304,0.5449721217155457,0.0158319640904665,0.0003793144423980266,0.0021894921083003283
65,0.010606642812490463,0.019034476950764656,0.22082921862602234,0.23625600337982178,0.023690171539783478,0.06753963977098465,0.25312405824661255,0.15897591412067413,0.0010264271404594183,0.008917422033846378
66,0.07885002344846725,0.4016759395599365,0.013035932555794716,0.003686370328068733,0.007718365173786879,0.0029708617366850376,0.009044968523085117,0.0009180534980259836,0.34043604135513306,0.14166343212127686
67,0.07805126905441284,8.350765483555733e-07,0.8414320945739746,0.0011573652736842632,0.0005600825534202158,0.0030880223494023085,0.004609313327819109,5.821773811476305e-05,0.07103917747735977,3.6050219023309182e-06
68,0.0011544261360540986,0.0006004822789691389,0.010120675899088383,0.63351970911026,0.0013237536186352372,0.32413408160209656,0.0013170858146622777,0.025412797927856445,0.0005199943552725017,0.0018969826633110642
69,0.04413222521543503,0.008031144738197327,0.17051203548908234,0.09297337383031845,0.1295195072889328,0.20435242354869843,0.034224070608615875,0.27495697140693665,0.007466202601790428,0.033832017332315445
70,0.21329347789287567,0.00246943230740726,0.23332814872264862,0.06569445133209229,0.12606756389141083,0.024900883436203003,0.0436897948384285,0.005130875390022993,0.2789621949195862,0.006463237106800079
71,0.002138771815225482,0.0006453790119849145,0.027824999764561653,0.4258565902709961,0.008867507800459862,0.1014409288764,0.39630264043807983,0.006805528420954943,0.000708671985194087,0.029408948495984077
72,0.9471232891082764,0.0010750864166766405,0.000847759481985122,0.00012158669414930046,0.0003233451279811561,3.7929698009975255e-05,0.0003331793413963169,7.534064934588969e-06,0.048371683806180954,0.0017586308531463146
73,5.705875082639977e-05,0.00017512238991912454,7.763604514821054e-08,1.2754934175518429e-07,8.172531096306557e-09,3.3758102091496767e-08,7.27863991301092e-08,3.350737465268594e-10,0.9997624754905701,5.035010872234125e-06
74,0.9412550330162048,0.0005718219326809049,0.0025653676129877567,0.00020454757031984627,0.01933104731142521,7.549366273451596e-05,0.0002907312591560185,0.0006295841885730624,0.0010852593695744872,0.033991120755672455
75,1.0704009582696017e-05,3.1963185431749253e-09,0.9997232556343079,0.00013798217696603388,8.770133717916906e-06,5.395879634306766e-05,1.352938124909997e-05,5.1665116188814864e-05,9.809706824626119e-08,2.9241817856018315e-08
76,0.3069658577442169,0.07042622566223145,0.2653401792049408,0.00373643497005105,0.0388018824160099,0.005706224124878645,0.0018382766284048557,0.20094870030879974,0.03351588919758797,0.07272031903266907
77,0.002230786019936204,0.0005125046009197831,0.011100481264293194,0.5100482106208801,0.001867832732386887,0.46386903524398804,0.005611019674688578,0.0033408361487090588,0.0012815414229407907,0.000137807204737328
78,0.0001949439028976485,5.2516352297971025e-05,0.009147911332547665,0.7735897898674011,0.013348203152418137,0.18550358712673187,0.0014880774542689323,0.016196707263588905,3.0228869945858605e-05,0.0004480702627915889
79,0.013263537548482418,0.0021461022552102804,0.00255215703509748,0.0001258201664313674,0.00015441866707988083,4.520963557297364e-05,8.518315735273063e-05,4.7747498683747835e-06,0.9811986684799194,0.00042414970812387764
80,0.020397748798131943,0.0010548464488238096,0.0002975780516862869,5.780323772341944e-05,2.196542664023582e-05,5.562258138525067e-06,1.0640414984663948e-06,1.5038986020954326e-06,0.9775879979133606,0.000573952158447355
81,0.020970813930034637,0.39487698674201965,0.005472633522003889,0.02701912261545658,0.03307846933603287,0.05727706104516983,0.0502505749464035,0.012647039256989956,0.02917662262916565,0.3692306578159332
82,0.001543863327242434,0.9897697567939758,0.00038035414763726294,3.6788571833312744e-06,7.116133474482922e-06,9.546389264869504e-06,0.0002260858891531825,1.1513738172652666e-05,0.0004223071155138314,0.007625769358128309
83,0.00183619256131351,9.379502444062382e-06,0.03348224237561226,0.20624855160713196,0.015776369720697403,0.717139720916748,0.0006594136357307434,0.024757733568549156,4.762741446029395e-05,4.27921513619367e-05
84,0.08132566511631012,0.0005284860380925238,0.624477744102478,0.12321680784225464,0.019196568056941032,0.10631591826677322,0.02926078997552395,0.008794020861387253,0.004345972556620836,0.0025379888247698545
85,1.96146393136587e-05,9.214626395248615e-09,9.398027759743854e-05,0.00034354301169514656,8.055112266447395e-05,0.0017242366448044777,8.312210866279202e-07,0.9977366328239441,8.380416360864729e-09,5.694708988812636e-07
86,0.17624512314796448,0.0006379976402968168,0.031420983374118805,0.43100982904434204,0.19378584623336792,0.14998774230480194,0.0017219859873875976,0.004938079509884119,0.009526980109512806,0.0007254157098941505
87,0.6523013114929199,0.005537152290344238,0.04748024791479111,0.0027662666980177164,0.03279219940304756,0.0009311777539551258,0.004684475716203451,0.0007123319082893431,0.24641545116901398,0.006379361730068922
88,0.06851445138454437,0.014990031719207764,0.013142701238393784,0.004580765962600708,0.012519396841526031,0.010219520889222622,0.0016099564963951707,0.0022097870241850615,0.7468505501747131,0.125362828373909
89,0.018181398510932922,0.19005894660949707,0.00045147736091166735,0.00036632284172810614,0.0005311723798513412,0.0004816382715944201,0.0008468987070955336,0.00045785552356392145,0.0055624572560191154,0.7830618023872375
90,0.9901747107505798,3.488867878331803e-05,2.891860276577063e-05,2.4046503313002177e-06,2.710397666305653e-06,7.083563957621664e-08,6.19294496573275e-07,1.8890071729060764e-08,0.00960281491279602,0.00015284786059055477
91,0.001283322460949421,0.004403830040246248,0.05088318511843681,0.13212521374225616,0.24783632159233093,0.1713099628686905,0.1134093627333641,0.27436578273773193,0.0007011609268374741,0.003681835252791643
92,0.0016565260011702776,0.0005096071399748325,2.304748159076553e-05,6.57391210552305e-05,5.428869826573646e-06,2.3744438294670545e-05,2.0307959402998677e-06,3.352482281115954e-06,0.9958246350288391,0.0018858659313991666
93,2.896595788115519e-06,1.4948783473300864e-06,0.00044065306428819895,0.007008352782577276,6.448133353842422e-05,0.000606728601269424,0.9918392896652222,2.325921377632767e-05,4.180835233569269e-08,1.278646413993556e-05
94,0.0018976095598191023,0.0007662178832106292,0.0276852548122406,0.012614471837878227,0.5748517513275146,0.07107450067996979,0.010129032656550407,0.2994944155216217,0.00015228109259624034,0.0013344382168725133
95,0.05389457941055298,0.023518817499279976,0.023233303800225258,0.111270472407341,0.06389958411455154,0.06256558001041412,0.3366941511631012,0.01938873529434204,0.02823188155889511,0.27730292081832886
96,8.814811008051038e-05,0.00023820791102480143,0.0012264798860996962,0.0018820036202669144,0.0021968656219542027,0.0008379087084904313,0.9933034181594849,0.00014212193491403013,1.3679044968739618e-05,7.113775063771755e-05
97,0.4956407845020294,0.0017204094910994172,0.20994962751865387,0.024612173438072205,0.04989282414317131,0.01024866197258234,0.010243402794003487,0.0015450180508196354,0.1913602650165558,0.00478682667016983
98,0.4144371747970581,6.875587388321946e-08,0.06707984954118729,0.022273093461990356,0.0016122054075822234,0.06999129056930542,0.0003085058997385204,0.42427903413772583,5.972446160740219e-06,1.2778808013536036e-05
99,0.013490653596818447,1.412272649758961e-05,0.022621311247348785,0.1038280799984932,0.04137624800205231,0.16325578093528748,0.002496753353625536,0.6515801548957825,0.00015860924031585455,0.0011783242225646973
100,0.006134304217994213,0.000252587633440271,0.1466844081878662,0.17282506823539734,0.019957169890403748,0.5150063633918762,0.005084401462227106,0.12870913743972778,0.0016165893757715821,0.0037299268878996372
101,0.002296121558174491,0.00010739739082055166,0.024221286177635193,0.13527779281139374,0.006085025146603584,0.8001658916473389,0.004645688459277153,0.027001338079571724,1.5646290194126777e-05,0.00018384297436568886
102,0.050605982542037964,0.012876873835921288,0.053275834769010544,0.10211852937936783,0.0038186167366802692,0.07078835368156433,0.4474310576915741,0.01612796075642109,0.2181691974401474,0.024787623435258865
103,0.003431071527302265,0.0024397438392043114,0.040232881903648376,0.49167898297309875,0.20272196829319,0.10732228308916092,0.12209775298833847,0.02378268726170063,0.0027263290248811245,0.003566288622096181
104,6.18243291228282e-07,0.9998008012771606,4.6386139729293063e-07,2.7250934842015795e-09,9.115406346404953e-11,2.745792393454849e-08,4.7857106721949094e-08,3.789269342746593e-08,1.0131499266208266e-06,0.0001969916047528386
105,0.00018685079703573138,0.9980061054229736,4.300696309655905e-05,2.040676918113604e-06,3.8735529983568995e-07,1.7187632010973175e-06,4.538731900538551e-06,2.4053915694821626e-05,0.0004975958727300167,0.0012336887884885073
106,0.11330485343933105,0.0023858065251260996,0.06389080733060837,0.30187687277793884,0.01843493990600109,0.4124451279640198,0.008386541157960892,0.07127408683300018,0.0022828008513897657,0.005718184169381857
107,0.00010942790686385706,2.9214785172371194e-05,0.0008665607310831547,0.010585871525108814,0.00126681721303612,0.002187211299315095,0.9846864342689514,0.00011429120786488056,4.322005679568974e-06,0.00014986090536694974
108,0.0032409890554845333,0.0002713315770961344,0.0025342986918985844,0.009636052884161472,1.4702545740874484e-06,0.006924955174326897,0.0003307689621578902,0.0006007506744936109,0.9751574397087097,0.0013019400648772717
109,3.354001819388941e-05,9.431039416085696e-08,0.012830196879804134,0.0008925877045840025,2.9633520171046257e-06,0.041124127805233,1.9507828255882487e-05,0.9449330568313599,2.993701571085694e-07,0.00016360894369427115
110,3.4843375033233315e-05,4.680017082137056e-05,0.011117187328636646,0.018146095797419548,0.682781457901001,0.12233707308769226,0.005742790177464485,0.1596468985080719,1.8666479491002974e-06,0.00014496641233563423
111,0.257638543844223,0.7148628234863281,0.0008990911301225424,0.00013484219380188733,2.5329029540444026e-06,9.265499443245062e-07,4.800036094820825e-06,1.5036328477435745e-05,0.01639643870294094,0.010044981725513935
112,0.006128733512014151,0.0004113885806873441,0.25128310918807983,0.02932148613035679,0.01420977059751749,0.013357616029679775,0.6791496276855469,0.0037309559993445873,0.0019229132449254394,0.0004843996139243245
113,0.0053147925063967705,8.949936272983905e-06,0.960186779499054,0.011215436272323132,0.006087108980864286,0.003990124445408583,0.009784964844584465,0.0006069677765481174,0.0027947223279625177,1.0135998309124261e-05
114,0.008399673737585545,0.9454577565193176,0.0018857460236176848,0.0031700790859758854,0.0009144928772002459,0.002776130335405469,0.0008193037356249988,0.0012472706148400903,0.00456805108115077,0.030761495232582092
115,0.03406213968992233,0.013035936281085014,0.06698193401098251,0.3071291744709015,0.0795566514134407,0.0923537090420723,0.1196642741560936,0.09868568181991577,0.004085730295628309,0.18444472551345825
116,0.814225971698761,1.3766531083092559e-05,0.17163397371768951,0.0019517292967066169,0.00657598627731204,0.00022163454559631646,0.00032097799703478813,0.0003016205155290663,0.004651125520467758,0.00010324661707272753
117,0.02231946401298046,1.3164936717657838e-05,0.014962290413677692,0.4151378870010376,0.5016272664070129,0.03533342108130455,0.0002968466724269092,0.010216033086180687,3.2262619242828805e-06,9.036568371811882e-05
118,0.016338808462023735,0.0034765854943543673,0.10149314999580383,0.4488435685634613,0.03621716424822807,0.13691338896751404,0.13278251886367798,0.0928439050912857,0.008661612868309021,0.02242932841181755
119,0.0068205734714865685,0.0015195102896541357,0.036766935139894485,0.3014058470726013,0.021584974601864815,0.5716643333435059,0.01434148009866476,0.041690725833177567,0.002440997399389744,0.001764657674357295
120,0.8806564807891846,0.03378329426050186,0.0033694745507091284,0.00040173516026698053,0.0007451607962138951,0.00029475390329025686,0.005248261149972677,0.0001270700740860775,0.062055207788944244,0.013318589888513088
121,0.006481945049017668,0.001289313193410635,0.011789300478994846,0.8929189443588257,0.00032705545891076326,0.06860071420669556,0.00023431236331816763,0.016092823818325996,0.00100955949164927,0.0012560271425172687
122,0.014659821055829525,0.780368447303772,0.005982507485896349,0.010050758719444275,0.0017170174978673458,0.011212763376533985,0.008125342428684235,0.0054184007458388805,0.007638455834239721,0.15482647716999054
123,0.00033603268093429506,7.277196709765121e-05,0.18392834067344666,0.026151591911911964,0.17267608642578125,0.047509945929050446,0.002484166296198964,0.5666897892951965,5.033275101595791e-06,0.0001462399523006752
124,0.24192975461483002,0.007172589190304279,0.0037228597793728113,6.03041444264818e-05,0.00015148016973398626,8.399155376537237e-06,1.2494377870098106e-06,2.535275780246593e-05,0.7324243783950806,0.014503668062388897
125,0.8322708010673523,0.007865614257752895,0.11551902443170547,0.004995198920369148,0.0065525067038834095,0.0027016731910407543,0.016077101230621338,0.01097389031201601,0.0019045326625928283,0.0011396614136174321
126,0.2780252993106842,0.011086876504123211,0.03796904906630516,0.03386064991354942,0.03735850006341934,0.008238160982728004,0.00042364399996586144,0.004218976013362408,0.5612465143203735,0.027572305873036385
127,0.010598680935800076,0.0005053633358329535,0.026710541918873787,0.3144912123680115,0.03535980358719826,0.36262181401252747,0.16228972375392914,0.08278543502092361,0.0006184694357216358,0.004018974956125021
128,0.003238232107833028,0.004953651688992977,0.019997810944914818,0.5009950995445251,0.013714421540498734,0.3800022304058075,0.04329515993595123,0.024965543299913406,0.0030361583922058344,0.005801699124276638
129,0.07930243760347366,0.00715615414083004,0.009875643067061901,0.0028390008956193924,0.0002463946584612131,0.001300012576393783,0.005611690692603588,0.00023472517204936594,0.8474212884902954,0.04601264372467995
130,0.02241264283657074,3.6383833048603265e-06,0.9578667879104614,0.00043151198769919574,0.011816377751529217,0.00027488486375659704,0.006961142644286156,9.848474292084575e-06,0.00022135674953460693,1.7933762137545273e-06
131,0.00012850209895987064,0.9813560247421265,6.542597111547366e-05,0.0001726503687677905,1.7389838546932879e-07,0.00027998758014291525,1.4663577303508646e-06,3.438164640101604e-05,4.002425612270599e-06,0.017957396805286407
132,0.0060562328435480595,0.20187589526176453,1.3838120139553212e-05,1.2273560059838928e-05,1.1626391824393068e-05,4.891396201855969e-06,6.69873315928271e-06,1.6831510947667994e-05,0.1762407273054123,0.6157609820365906
133,0.0014390202704817057,0.01719888672232628,2.4932850806180795e-07,7.6535561674973e-06,3.274879190939828e-06,1.0170943824050482e-05,8.970807243713352e-07,6.927041249582544e-05,2.6737950975075364e-05,0.9812438488006592
134,0.003648946061730385,0.695701003074646,0.003998781554400921,0.021321754902601242,0.0013419357128441334,0.008657126687467098,0.006204616278409958,0.001535353367216885,0.002238203538581729,0.25535231828689575
135,0.05736937001347542,0.1121051236987114,0.0823805034160614,0.2569043040275574,0.13952815532684326,0.08975095301866531,0.12132210284471512,0.029026955366134644,0.07620200514793396,0.03541054576635361
136,0.004110058769583702,0.00535234622657299,0.001512113492935896,0.0058387950994074345,0.003135436214506626,0.04891712963581085,0.00017941772239282727,0.03348049893975258,0.005893948953598738,0.8915802240371704
137,1.189709792015492e-06,1.0902791558464742e-08,3.7671536119887605e-05,0.00015534745762124658,0.0012275244807824492,0.007930922321975231,2.0259813027223572e-06,0.9906452298164368,2.48626519372408e-09,6.64405845895999e-08
138,0.0051443083211779594,0.00013698585098609328,0.5232306122779846,0.029797744005918503,0.25567689538002014,0.0817488431930542,0.08055044710636139,0.021768469363451004,0.0017973200883716345,0.00014838308561593294
139,0.7725963592529297,0.03131389990448952,0.01010562852025032,0.0008269388345070183,0.013411768712103367,0.0005411921301856637,0.0042845867574214935,0.0005040077376179397,0.14951618015766144,0.01689939759671688
140,0.013264944776892662,0.0041608428582549095,0.03482251614332199,0.15439826250076294,0.10080426931381226,0.04786752909421921,0.6241330504417419,0.005896902643144131,0.007732280530035496,0.006919405423104763
